Restaurant ID,Restaurant Name,City,Locality,Cuisines,Aggregate rating,Votes,Price range,Average Cost for two,Has Table booking,Has Online delivery,content_features
7006107,The Garden Shed,Auckland,Mt Eden,"Kiwi, European",4.2,271,4,90,No,No,Kiwi  European Auckland MtEden Price4 TableBooking_No Delivery_No
18383350,Tucks and Bao,Auckland,Newmarket,"Asian Fusion, Pub Food, Fusion, Asian, Filipino, Malaysian, Thai",3.5,86,4,70,No,No,Asian Fusion  Pub Food  Fusion  Asian  Filipino  Malaysian  Thai Auckland Newmarket Price4 TableBooking_No Delivery_No
18450836,Winona Forever,Auckland,Parnell,Cafe,4.0,31,3,50,No,No,Cafe Auckland Parnell Price3 TableBooking_No Delivery_No
7006871,Big Fish Eatery,Auckland,Penrose,"Asian, Sushi, Seafood",4.5,166,3,55,No,No,Asian  Sushi  Seafood Auckland Penrose Price3 TableBooking_No Delivery_No
7006421,PappaRich,Auckland,"Sky City Metro, Auckland CBD",Malaysian,4.0,414,3,60,No,No,"Malaysian Auckland SkyCityMetro,AucklandCBD Price3 TableBooking_No Delivery_No"
7001670,Eight - The Langham Hotel,Auckland,"The Langham Hotel, Auckland CBD",European,4.7,412,4,190,No,No,"European Auckland TheLanghamHotel,AucklandCBD Price4 TableBooking_No Delivery_No"
7003682,Baduzzi,Auckland,Wynyard Quarter,Italian,4.6,413,4,120,No,No,Italian Auckland WynyardQuarter Price4 TableBooking_No Delivery_No
7100468,Maranui Cafe,Wellington City,Lyall Bay,"Cafe, Kiwi",4.3,127,3,50,No,No,Cafe  Kiwi WellingtonCity LyallBay Price3 TableBooking_No Delivery_No
7101378,Five Boroughs,Wellington City,Mt Victoria,American,4.1,114,3,60,No,No,American WellingtonCity MtVictoria Price3 TableBooking_No Delivery_No
7101011,Ekim Burgers,Wellington City,Te Aro,Fast Food,4.5,195,1,25,No,No,Fast Food WellingtonCity TeAro Price1 TableBooking_No Delivery_No
7100171,Ombra,Wellington City,Te Aro,Italian,4.5,152,4,70,No,No,Italian WellingtonCity TeAro Price4 TableBooking_No Delivery_No
7101042,The Hangar,Wellington City,Te Aro,Cafe,4.6,171,3,50,No,No,Cafe WellingtonCity TeAro Price3 TableBooking_No Delivery_No
7101483,Burger Liquor,Wellington City,Te Aro,American,4.1,116,3,55,No,No,American WellingtonCity TeAro Price3 TableBooking_No Delivery_No
7100478,Caffe L'affare,Wellington City,Te Aro,Cafe,4.1,103,3,50,No,No,Cafe WellingtonCity TeAro Price3 TableBooking_No Delivery_No
7100660,Dragonfly,Wellington City,Te Aro,Asian,4.3,143,4,100,No,No,Asian WellingtonCity TeAro Price4 TableBooking_No Delivery_No
7100151,Enigma Cafe,Wellington City,Te Aro,"Cafe, Kiwi, Ice Cream, Desserts",4.0,94,3,50,No,No,Cafe  Kiwi  Ice Cream  Desserts WellingtonCity TeAro Price3 TableBooking_No Delivery_No
7100502,Fidel's,Wellington City,Te Aro,"Cafe, European, Mexican",4.4,242,3,50,No,No,Cafe  European  Mexican WellingtonCity TeAro Price3 TableBooking_No Delivery_No
7100072,Fisherman's Plate,Wellington City,Te Aro,"Vietnamese, Fish and Chips",4.3,96,2,40,No,No,Vietnamese  Fish and Chips WellingtonCity TeAro Price2 TableBooking_No Delivery_No
7100811,Floriditas,Wellington City,Te Aro,"Italian, Cafe",4.2,170,4,105,No,No,Italian  Cafe WellingtonCity TeAro Price4 TableBooking_No Delivery_No
7100119,Hippopotamus - Museum Hotel,Wellington City,Te Aro,"French, Kiwi",4.4,125,4,200,No,No,French  Kiwi WellingtonCity TeAro Price4 TableBooking_No Delivery_No
7100087,Little Penang,Wellington City,Te Aro,Malaysian,4.4,161,3,50,No,No,Malaysian WellingtonCity TeAro Price3 TableBooking_No Delivery_No
7101310,Loretta,Wellington City,Te Aro,"European, Cafe",4.2,113,4,80,No,No,European  Cafe WellingtonCity TeAro Price4 TableBooking_No Delivery_No
7100535,Midnight Espresso,Wellington City,Te Aro,Cafe,4.3,157,2,40,No,No,Cafe WellingtonCity TeAro Price2 TableBooking_No Delivery_No
7101000,Olive,Wellington City,Te Aro,"Mediterranean, Cafe, European",4.2,146,4,80,No,No,Mediterranean  Cafe  European WellingtonCity TeAro Price4 TableBooking_No Delivery_No
7100938,wagamama,Wellington City,Wellington Central,"Japanese, Asian",3.7,131,4,70,No,No,Japanese  Asian WellingtonCity WellingtonCentral Price4 TableBooking_No Delivery_No
7101081,Charley Noble Eatery & Bar,Wellington City,Wellington Central,European,4.3,141,4,110,No,No,European WellingtonCity WellingtonCentral Price4 TableBooking_No Delivery_No
7100788,The Crab Shack,Wellington City,Wellington Central,"Seafood, Kiwi",4.1,229,4,90,No,No,Seafood  Kiwi WellingtonCity WellingtonCentral Price4 TableBooking_No Delivery_No
6900714,Pepe's Piri Piri,Birmingham,Alum Rock,Fast Food,2.8,26,1,10,No,No,Fast Food Birmingham AlumRock Price1 TableBooking_No Delivery_No
6900883,Ju Ju's Cafe,Birmingham,Brindleyplace,"Cafe, British",3.7,13,1,15,No,No,Cafe  British Birmingham Brindleyplace Price1 TableBooking_No Delivery_No
6900374,Bank,Birmingham,"Brindleyplace, Broad Street","British, Steak",4.0,133,3,60,Yes,No,"British  Steak Birmingham Brindleyplace,BroadStreet Price3 TableBooking_Yes Delivery_No"
6900224,Chaophraya,Birmingham,"Bullring Shopping Centre, Southside",Thai,3.9,22,2,30,Yes,No,"Thai Birmingham BullringShoppingCentre,Southside Price2 TableBooking_Yes Delivery_No"
6900160,Handmade Burger Co.,Birmingham,"Bullring Shopping Centre, Southside","Burger, American",3.7,21,2,35,No,No,"Burger  American Birmingham BullringShoppingCentre,Southside Price2 TableBooking_No Delivery_No"
6900050,Jamie's Italian,Birmingham,"Bullring Shopping Centre, Southside",Italian,3.9,53,3,50,No,No,"Italian Birmingham BullringShoppingCentre,Southside Price3 TableBooking_No Delivery_No"
6900724,Bodega,Birmingham,City Centre,Latin American,4.6,100,3,40,No,No,Latin American Birmingham CityCentre Price3 TableBooking_No Delivery_No
6901081,San Carlo,Birmingham,City Centre,Italian,4.2,148,3,45,No,No,Italian Birmingham CityCentre Price3 TableBooking_No Delivery_No
6900674,Purnell's,Birmingham,Colmore Business District,Contemporary,4.5,265,4,120,No,No,Contemporary Birmingham ColmoreBusinessDistrict Price4 TableBooking_No Delivery_No
6901062,The Warehouse Cafe,Birmingham,Digbeth,"British, Cafe",3.8,38,2,20,No,No,British  Cafe Birmingham Digbeth Price2 TableBooking_No Delivery_No
6900669,Fiesta del Asado,Birmingham,Edgbaston,"Latin American, Italian",4.0,40,3,50,No,No,Latin American  Italian Birmingham Edgbaston Price3 TableBooking_No Delivery_No
6900811,Istanbul Restaurant,Birmingham,Handsworth,Turkish,3.6,9,2,30,No,No,Turkish Birmingham Handsworth Price2 TableBooking_No Delivery_No
6901051,The Plough,Birmingham,Harborne,British,4.2,55,2,30,No,No,British Birmingham Harborne Price2 TableBooking_No Delivery_No
6900388,Lasan Restaurant,Birmingham,Jewellery Quarter,Indian,4.1,213,4,80,No,No,Indian Birmingham JewelleryQuarter Price4 TableBooking_No Delivery_No
18273002,Damascena Coffee House,Birmingham,Moseley,"Greek, Mediterranean, Middle Eastern",0.0,3,2,20,No,No,Greek  Mediterranean  Middle Eastern Birmingham Moseley Price2 TableBooking_No Delivery_No
6901231,Tipu Sultan,Birmingham,Moseley,"Indian, Pakistani",4.0,63,3,45,No,No,Indian  Pakistani Birmingham Moseley Price3 TableBooking_No Delivery_No
6901394,Jamjar,Birmingham,Small Heath,"Ice Cream, Desserts, Cafe",3.1,11,1,15,No,No,Ice Cream  Desserts  Cafe Birmingham SmallHeath Price1 TableBooking_No Delivery_No
6900843,Chennai Dosa,Birmingham,Smethwick,"Indian, South Indian",3.8,55,2,20,No,No,Indian  South Indian Birmingham Smethwick Price2 TableBooking_No Delivery_No
6900992,Mughal E Azam,Birmingham,Sparkhill,"Pakistani, Indian",3.7,32,3,45,No,No,Pakistani  Indian Birmingham Sparkhill Price3 TableBooking_No Delivery_No
6900069,Bar Estilo,Birmingham,"The Mailbox, Broad Street",Mexican,4.0,93,2,20,No,No,"Mexican Birmingham TheMailbox,BroadStreet Price2 TableBooking_No Delivery_No"
7600803,Loudons Cafe & Bakery,Edinburgh,Fountainbridge,"Cafe, Bakery",3.9,63,3,30,No,No,Cafe  Bakery Edinburgh Fountainbridge Price3 TableBooking_No Delivery_No
7600217,La Favorita,Edinburgh,Leith,Italian,4.5,329,3,30,No,No,Italian Edinburgh Leith Price3 TableBooking_No Delivery_No
7600902,Mimi's Bakehouse,Edinburgh,Leith,"Cafe, Bakery, Desserts",4.6,130,3,35,No,No,Cafe  Bakery  Desserts Edinburgh Leith Price3 TableBooking_No Delivery_No
7601577,Roseleaf Bar Cafe,Edinburgh,Leith,"Scottish, Cafe",4.7,163,3,45,No,No,Scottish  Cafe Edinburgh Leith Price3 TableBooking_No Delivery_No
7601241,The Kitchin,Edinburgh,Leith,"British, French",4.4,275,4,90,No,No,British  French Edinburgh Leith Price4 TableBooking_No Delivery_No
7602204,El Cartel,Edinburgh,New Town,Mexican,3.8,31,3,30,No,No,Mexican Edinburgh NewTown Price3 TableBooking_No Delivery_No
7601102,Chaophraya,Edinburgh,New Town,Thai,4.3,61,4,50,Yes,No,Thai Edinburgh NewTown Price4 TableBooking_Yes Delivery_No
7600062,Hard Rock Cafe,Edinburgh,New Town,American,4.0,154,3,40,No,No,American Edinburgh NewTown Price3 TableBooking_No Delivery_No
7602340,The Boozy Cow,Edinburgh,New Town,"Burger, Grill",4.0,36,3,40,No,No,Burger  Grill Edinburgh NewTown Price3 TableBooking_No Delivery_No
7601106,10 To 10 In Delhi,Edinburgh,Old Town,"Indian, Cafe",3.8,73,2,20,No,No,Indian  Cafe Edinburgh OldTown Price2 TableBooking_No Delivery_No
7602219,Bentoya,Edinburgh,Old Town,"Sushi, Japanese, Cantonese",3.8,32,2,25,No,No,Sushi  Japanese  Cantonese Edinburgh OldTown Price2 TableBooking_No Delivery_No
7602224,Civerinos,Edinburgh,Old Town,"Pizza, Italian",3.7,27,3,35,No,No,Pizza  Italian Edinburgh OldTown Price3 TableBooking_No Delivery_No
7600471,The Elephant House,Edinburgh,Old Town,Cafe,3.9,81,3,30,No,No,Cafe Edinburgh OldTown Price3 TableBooking_No Delivery_No
7600118,The Hanging Bat,Edinburgh,Old Town,American,3.5,31,3,35,No,No,American Edinburgh OldTown Price3 TableBooking_No Delivery_No
7600097,Love Crumbs,Edinburgh,Old Town,"Bakery, Cafe",4.1,57,2,15,No,No,Bakery  Cafe Edinburgh OldTown Price2 TableBooking_No Delivery_No
7600188,Mother India's Cafe,Edinburgh,Old Town,Indian,4.4,279,2,25,No,No,Indian Edinburgh OldTown Price2 TableBooking_No Delivery_No
7600914,The Witchery & The Secret Garden,Edinburgh,Old Town,"British, Scottish, Seafood",4.1,200,4,100,Yes,No,British  Scottish  Seafood Edinburgh OldTown Price4 TableBooking_Yes Delivery_No
7601024,Ting Thai Caravan,Edinburgh,Old Town,"Thai, Asian",4.1,84,2,20,No,No,Thai  Asian Edinburgh OldTown Price2 TableBooking_No Delivery_No
7601177,Tuk Tuk Indian Street Food,Edinburgh,Tollcross,"Indian, Street Food",4.0,76,2,20,No,No,Indian  Street Food Edinburgh Tollcross Price2 TableBooking_No Delivery_No
7600921,Steak,Edinburgh,"Twelve Picardy Place, New Town","Steak, Scottish, British",4.2,64,4,55,No,No,"Steak  Scottish  British Edinburgh TwelvePicardyPlace,NewTown Price4 TableBooking_No Delivery_No"
6118140,Gymkhana,London,"Albemarle Street, Mayfair","Indian, Pakistani, Curry",4.7,214,4,80,Yes,No,"Indian  Pakistani  Curry London AlbemarleStreet,Mayfair Price4 TableBooking_Yes Delivery_No"
6103683,Bocca Di Lupo,London,"Archer Street, Soho",Italian,4.5,571,3,45,No,No,"Italian London ArcherStreet,Soho Price3 TableBooking_No Delivery_No"
6114338,Flat Iron,London,"Beak Street, Soho",Steak,4.9,309,2,35,No,No,"Steak London BeakStreet,Soho Price2 TableBooking_No Delivery_No"
6114829,Duck & Waffle,London,"Bishopsgate, City Of London",British,4.9,706,3,55,No,No,"British London Bishopsgate,CityOfLondon Price3 TableBooking_No Delivery_No"
6103922,Dishoom,London,"Boundary Street, Shoreditch","Indian, Cafe, Curry",4.5,305,3,55,No,No,"Indian  Cafe  Curry London BoundaryStreet,Shoreditch Price3 TableBooking_No Delivery_No"
6103902,Yauatcha,London,"Broadwick Street, Soho","Chinese, Dim Sum",4.7,1326,4,90,Yes,No,"Chinese  Dim Sum London BroadwickStreet,Soho Price4 TableBooking_Yes Delivery_No"
6103255,Roka,London,"Charlotte Street, Fitzrovia","Japanese, Sushi",4.6,436,3,60,No,No,"Japanese  Sushi London CharlotteStreet,Fitzrovia Price3 TableBooking_No Delivery_No"
6113680,Restaurant Gordon Ramsay,London,Chelsea,French,4.7,320,4,230,No,No,French London Chelsea Price4 TableBooking_No Delivery_No
6113857,sketch Gallery,London,"Conduit Street, Mayfair","British, Contemporary",4.5,148,4,100,No,No,"British  Contemporary London ConduitStreet,Mayfair Price4 TableBooking_No Delivery_No"
6100054,Masala Zone,London,Covent Garden,"Indian, Curry",4.1,316,2,30,Yes,No,Indian  Curry London CoventGarden Price2 TableBooking_Yes Delivery_No
6102615,The Breakfast Club,London,"D'arblay Street, Soho","American, Burger",4.5,313,3,40,No,No,"American  Burger London D'arblayStreet,Soho Price3 TableBooking_No Delivery_No"
6127163,Bao,London,"Lexington Street, Soho","Taiwanese, Street Food",4.9,161,2,20,No,No,"Taiwanese  Street Food London LexingtonStreet,Soho Price2 TableBooking_No Delivery_No"
6117406,Five Guys,London,"Long Acre, Covent Garden","American, Burger",3.8,400,2,30,No,No,"American  Burger London LongAcre,CoventGarden Price2 TableBooking_No Delivery_No"
6102866,Hakkasan,London,Mayfair,"Chinese, Dim Sum",4.8,395,4,120,Yes,No,Chinese  Dim Sum London Mayfair Price4 TableBooking_Yes Delivery_No
6103868,Nobu,London,Mayfair,"Japanese, Sushi",4.4,311,4,100,Yes,No,Japanese  Sushi London Mayfair Price4 TableBooking_Yes Delivery_No
6104220,Roti Chai,London,"Portman Mews South, Marble Arch","Indian, Street Food",4.5,367,3,45,Yes,No,"Indian  Street Food London PortmanMewsSouth,MarbleArch Price3 TableBooking_Yes Delivery_No"
6117859,Shake Shack,London,"Tavistock Court, Covent Garden","American, Burger",4.1,473,2,30,No,No,"American  Burger London TavistockCourt,CoventGarden Price2 TableBooking_No Delivery_No"
6103211,Dishoom,London,"Upper St Martin's Lane, Covent Garden","Indian, North Indian, Curry, Cafe",4.7,964,2,35,No,No,"Indian  North Indian  Curry  Cafe London UpperStMartin'sLane,CoventGarden Price2 TableBooking_No Delivery_No"
6101881,Jamie's Italian,London,"Upper St Martin's Lane, Covent Garden",Italian,4.3,271,3,50,No,No,"Italian London UpperStMartin'sLane,CoventGarden Price3 TableBooking_No Delivery_No"
6113973,Bone Daddies,London,"Walker's Court, Soho","Ramen, Japanese",4.6,418,3,40,No,No,"Ramen  Japanese London Walker'sCourt,Soho Price3 TableBooking_No Delivery_No"
6800280,Monolos Playhouse Restaurant,Manchester,Cheetham Hill,"American, Fast Food, Desserts, Steak",3.3,14,2,30,No,No,American  Fast Food  Desserts  Steak Manchester CheethamHill Price2 TableBooking_No Delivery_No
6800443,Santos,Manchester,Cheetham Hill,"Pizza, Fast Food",3.3,23,2,20,No,No,Pizza  Fast Food Manchester CheethamHill Price2 TableBooking_No Delivery_No
6801867,Manchester House,Manchester,Deansgate,British,4.0,52,4,85,No,No,British Manchester Deansgate Price4 TableBooking_No Delivery_No
6800235,The Grill On The Alley,Manchester,Deansgate,"Steak, Seafood, Grill",4.4,704,3,55,No,No,Steak  Seafood  Grill Manchester Deansgate Price3 TableBooking_No Delivery_No
6801051,Nawaab,Manchester,Levenshulme,"Pakistani, Indian, Afghani, Curry",3.9,150,2,35,No,No,Pakistani  Indian  Afghani  Curry Manchester Levenshulme Price2 TableBooking_No Delivery_No
6800577,Jamie's Italian,Manchester,Market Street,Italian,3.9,88,3,50,No,No,Italian Manchester MarketStreet Price3 TableBooking_No Delivery_No
6800569,Chaophraya,Manchester,Market Street,Thai,4.3,422,4,70,Yes,No,Thai Manchester MarketStreet Price4 TableBooking_Yes Delivery_No
6801374,Solita,Manchester,Northern Quarter,"American, Burger, Grill",4.9,162,3,50,No,No,American  Burger  Grill Manchester NorthernQuarter Price3 TableBooking_No Delivery_No
6801963,Almost Famous Burgers,Manchester,Northern Quarter,"Burger, American",4.0,86,3,40,No,No,Burger  American Manchester NorthernQuarter Price3 TableBooking_No Delivery_No
6801329,Home Sweet Home,Manchester,Northern Quarter,"British, Burger, Cafe",4.1,82,2,30,No,No,British  Burger  Cafe Manchester NorthernQuarter Price2 TableBooking_No Delivery_No
6801395,Teacup,Manchester,Northern Quarter,"British, Contemporary",4.1,98,3,45,No,No,British  Contemporary Manchester NorthernQuarter Price3 TableBooking_No Delivery_No
6800538,Archies,Manchester,Oxford Road,"Fast Food, American",3.4,25,1,15,No,No,Fast Food  American Manchester OxfordRoad Price1 TableBooking_No Delivery_No
6800593,Zouk Tea Bar & Grill,Manchester,Oxford Road,"Indian, Seafood",3.6,101,3,50,No,No,Indian  Seafood Manchester OxfordRoad Price3 TableBooking_No Delivery_No
6800908,Mughli,Manchester,Rusholme,"Indian, Curry",4.5,110,2,35,No,No,Indian  Curry Manchester Rusholme Price2 TableBooking_No Delivery_No
6800678,Lahore,Manchester,Rusholme,"Indian, Grill",3.7,48,2,25,No,No,Indian  Grill Manchester Rusholme Price2 TableBooking_No Delivery_No
6800892,Gaucho,Manchester,Spinningfields,"Argentine, American",4.5,602,4,80,No,No,Argentine  American Manchester Spinningfields Price4 TableBooking_No Delivery_No
6800263,Akbars,Manchester,Spinningfields,Indian,4.2,383,2,30,No,No,Indian Manchester Spinningfields Price2 TableBooking_No Delivery_No
6801039,San Carlo,Manchester,Spinningfields,Italian,4.3,745,2,25,No,No,Italian Manchester Spinningfields Price2 TableBooking_No Delivery_No
6801873,Mr Cooper's House & Garden - The Midland,Manchester,"The Midland, Deansgate","European, Mediterranean, Contemporary",4.2,67,3,55,Yes,No,"European  Mediterranean  Contemporary Manchester TheMidland,Deansgate Price3 TableBooking_Yes Delivery_No"
6800782,The French by Simon Rogan - The Midland,Manchester,"The Midland, Deansgate",French,4.3,114,4,160,No,No,"French Manchester TheMidland,Deansgate Price4 TableBooking_No Delivery_No"
18426586,7st by Mumbai Spices,Doha,Ain Khalid,"Indian, Street Food",3.4,74,4,150,No,No,Indian  Street Food Doha AinKhalid Price4 TableBooking_No Delivery_No
6201976,Indian Coffee House,Doha,Al Doha Al Jadeeda,Indian,3.4,350,3,80,No,No,Indian Doha AlDohaAlJadeeda Price3 TableBooking_No Delivery_No
18107765,Zaffran Dining Experience,Doha,"Al Emadi Financial Square, Al Hilal",Indian,4.6,348,4,300,No,No,"Indian Doha AlEmadiFinancialSquare,AlHilal Price4 TableBooking_No Delivery_No"
6201309,MRA Bakery Sweets & Restaurant,Doha,Al Ghanim,"Kerala, Indian, Chinese, Bakery",4.0,322,3,60,No,No,Kerala  Indian  Chinese  Bakery Doha AlGhanim Price3 TableBooking_No Delivery_No
6201312,Zaoq,Doha,Al Hilal,Pakistani,4.2,189,4,170,No,No,Pakistani Doha AlHilal Price4 TableBooking_No Delivery_No
6200110,Aalishan,Doha,Al Muntazah,"North Indian, Chinese, Turkish",3.8,263,3,100,No,No,North Indian  Chinese  Turkish Doha AlMuntazah Price3 TableBooking_No Delivery_No
6200383,Applebee's,Doha,Al Nasr,"American, Tex-Mex",3.8,155,4,220,No,No,American  Tex-Mex Doha AlNasr Price4 TableBooking_No Delivery_No
6202039,Mainland China Restaurant,Doha,"Barwa Towers, Al Sadd",Chinese,4.9,182,4,250,No,No,"Chinese Doha BarwaTowers,AlSadd Price4 TableBooking_No Delivery_No"
6201336,Ponderosa,Doha,"Caravan Complex, Al Hilal",Steak,3.6,115,3,110,No,No,"Steak Doha CaravanComplex,AlHilal Price3 TableBooking_No Delivery_No"
6202515,Gokul Gujarati Restaurant,Doha,Fereej Bin Mahmoud,Indian,4.3,211,2,50,No,No,Indian Doha FereejBinMahmoud Price2 TableBooking_No Delivery_No
17957917,The Manhattan FISH MARKET,Doha,"Ghanem Business Center, Fereej Bin Mahmoud","Seafood, American",4.0,180,4,150,No,No,"Seafood  American Doha GhanemBusinessCenter,FereejBinMahmoud Price4 TableBooking_No Delivery_No"
6201431,Coral - InterContinental Doha,Doha,"Hotel Intercontinental Doha, Westbay",International,3.7,58,4,500,No,No,"International Doha HotelIntercontinentalDoha,Westbay Price4 TableBooking_No Delivery_No"
18425995,Texas Roadhouse,Doha,"Mall of Qatar, Al Gharafa","Steak, American",4.0,41,4,250,No,No,"Steak  American Doha MallofQatar,AlGharafa Price4 TableBooking_No Delivery_No"
17957911,Punjab Restaurant,Doha,Musheireb,Pakistani,3.8,83,3,80,No,No,Pakistani Doha Musheireb Price3 TableBooking_No Delivery_No
18295472,Gymkhana,Doha,Souq Waqif,Indian,4.7,114,4,250,Yes,No,Indian Doha SouqWaqif Price4 TableBooking_Yes Delivery_No
6201972,Eatopia,Doha,"The Gate, Dafna","European, Arabian, Japanese, Bakery, Desserts",3.9,197,4,200,No,No,"European  Arabian  Japanese  Bakery  Desserts Doha TheGate,Dafna Price4 TableBooking_No Delivery_No"
6201130,Vine - The St. Regis,Doha,"The St. Regis, Westbay",International,4.4,67,4,550,No,No,"International Doha TheSt.Regis,Westbay Price4 TableBooking_No Delivery_No"
18261203,Sabai Thai - The Westin Doha Hotel & Spa,Doha,"The Westin Doha Hotel & Spa, Fereej Bin Mahmoud",Thai,4.3,73,4,445,No,No,"Thai Doha TheWestinDohaHotel&Spa,FereejBinMahmoud Price4 TableBooking_No Delivery_No"
6201360,Paper Moon,Doha,Umm Ghuwailina,Italian,4.5,145,4,400,No,No,Italian Doha UmmGhuwailina Price4 TableBooking_No Delivery_No
18318801,Roti & Boti,Doha,Umm Ghuwailina,Indian,3.9,109,4,160,No,No,Indian Doha UmmGhuwailina Price4 TableBooking_No Delivery_No
